index,NO_OCDE_AREA_GERAL
d2f362400ea93cce8adf6547a0e70f424a222281,"Ciências sociais, negócios e direito"
f4eaf756f1a4ee0134bcadcecaed814920f56767,"Ciências sociais, negócios e direito"
df2e090929bf0d014825db4fad1d8cfebaa61bb3,"Ciências sociais, negócios e direito"
051d8df76773e3104e9b47b080323b65b5d8e800,"Ciências sociais, negócios e direito"
60f70ad84487b2cd9630a29c6f44c8d18d57cc4b,"Ciências sociais, negócios e direito"
17ad10a3c7f75efe2bc22a82f3e434376584f85b,"Ciências sociais, negócios e direito"
7c81fe7871396158237d83a47d1c4c92ccb08ff6,"Ciências sociais, negócios e direito"
da22ca4d0506e393e12a6db01184e1a5ea1b1375,Humanidades e artes
cfcffd3c391f6485121cdcbf1f130ac64714e6fe,Humanidades e artes
b70157605cdef2e4b732e94a963e5bb11718c4c6,Humanidades e artes
a3205193c0eb60c14f8d7256561f5e3bf5277b81,"Ciências sociais, negócios e direito"
83b48864ac0313a6ad9eec2ad9bd5663c6777075,"Ciências sociais, negócios e direito"
549983f551def6d4f0fe586b7e5b822cbb265ddd,Humanidades e artes
7d29f6b41ff6371a59e1d41ccca329e4cca3edac,"Ciências sociais, negócios e direito"
71a2c0f0a0a8ce8caa790af49509846b15b86333,"Ciências sociais, negócios e direito"
b3c2b7f88ec569be25a35a8cc9e003210037034f,"Ciências sociais, negócios e direito"
a192b05e2d3a258bed45dd45bd3050fcd9298d0b,"Ciências sociais, negócios e direito"
48a184b9bf190bb920d7c3e38c83328264717980,"Ciências sociais, negócios e direito"
63e0e889829c3ceb1791e2f94576839880e25e19,Humanidades e artes
da3c4467e66868d815222e9110fc1f32b3e3de90,"Ciências sociais, negócios e direito"
719ccee7848b091438b862cf1694c242201071f1,"Ciências sociais, negócios e direito"
c3bfb9049afdccd153127bcac6d62be91dbf5618,"Ciências sociais, negócios e direito"
c0c609bfb6df5df21537e06176e826777ff0c3ed,"Ciências sociais, negócios e direito"
159c2e247e592f21e580331f43a69351787fad8b,"Ciências sociais, negócios e direito"
2f2cfb03d2bad89b7fa19cfbd6b0b05cbe9fd724,"Ciências sociais, negócios e direito"
acd4e98cd472d7e70133ef7cc0d95b01c81c5e59,"Ciências sociais, negócios e direito"
42ab3811bf3ce90f6e4d46c2ea554fbef7649a83,"Ciências sociais, negócios e direito"
2e86962df0041474746cd6d485f78a82b24119e2,Agricultura e veterinária
ee524c5d5e04ae4da0fd1de49a02b29bf448171f,"Engenharia, produção e construção"
defd0543a738cbcd3f3dd0ac2a290c20c7a694da,"Engenharia, produção e construção"
f7b2575d87ec36d68bb6e1924ce5782451e8765d,"Engenharia, produção e construção"
a146c5970913aa990adbc2d4ca07fb7a0fe8e730,"Engenharia, produção e construção"
f7d6f22f122c7aea279be042712c04c1edbd1d9e,"Engenharia, produção e construção"
8b3c822da9d28ccd26af36761369a69db188bac4,"Engenharia, produção e construção"
ddadaebb1654837394c45b6996c7bd36efba6161,"Engenharia, produção e construção"
e67529a85e020d3785c18229f88ebf981dcf231e,"Engenharia, produção e construção"
878ebd84ea1e7e24cb867bb9940404ab92a5d014,"Engenharia, produção e construção"
59a17076ac34deaa99328877b0c720f9258f2a13,"Engenharia, produção e construção"
ef05a9a245d66cf14be1bc606189b972f091a116,"Engenharia, produção e construção"
38a9d57c14d393bd63e3d64d9ec51fedce10b59d,Agricultura e veterinária
c247a7e90082fba77d96637b014784586170d8ce,"Engenharia, produção e construção"
10d47ccc634c019541d57c2a519079a2f6e2501b,"Engenharia, produção e construção"
b24b5a644e3d73e8ac410a2a73819130967960d0,"Engenharia, produção e construção"
e18669291671e4e8b260fa6d5f43d0d44b2aa188,"Engenharia, produção e construção"
50e80c2939c488a7d9c3efe4b462ed28ea016c01,"Engenharia, produção e construção"
b9bdebd36643e2e8ec46e9f2db81f1b414858a3f,"Engenharia, produção e construção"
68267856b95a3c91df1a142c191946e6d20c5010,"Engenharia, produção e construção"
fd27cef093c6923d11a7b2fae021b032b33b9252,"Engenharia, produção e construção"
d8880d5f1ee658e863b33329ae45990e7c4e281e,"Engenharia, produção e construção"
1a3cc16bb00d10d669ef3886cf65d62d161014dd,"Engenharia, produção e construção"
a0bebfead6016303298c25a998bdc4bf624331ee,"Engenharia, produção e construção"
038b425637cc4c225d0918dc90b7438d138d7965,"Engenharia, produção e construção"
f1518ac243b9c3aa6b015e7ac4ea6cc673f0d3dd,"Engenharia, produção e construção"
944b741aa3f4831cdb2c9d912c51cc49bec1a629,"Engenharia, produção e construção"
cef18f81f71af84fb7f7aba867b235807f4ad3e6,"Engenharia, produção e construção"
46ef76cd7db7b765497c918d2455e34ad4458504,"Engenharia, produção e construção"
630266a1b5a71b312f7b44d51be2788048121440,"Engenharia, produção e construção"
aca702b340575a0a707a0398a4a6b019c5edaf7e,"Engenharia, produção e construção"
988eb20fc639152f6919ab499741695d9b59073a,"Engenharia, produção e construção"
ec37292d32a145111d917edfc631e0176e37ef37,"Engenharia, produção e construção"
b40b6229ab426d6ad1d6127e65d22755612a7e8d,"Engenharia, produção e construção"
7db027b64f8fe465eab637253d6ae9d613d6e992,"Engenharia, produção e construção"
16496dd55a9a88b0fb4139519447e943c4aad2d9,"Engenharia, produção e construção"
bcaee9ab09567c3f7b9915d52ba31828c5f5be96,"Engenharia, produção e construção"
2cc16c83024f5f7781ff7de30261c5a046e99491,"Engenharia, produção e construção"
57173f0980280a58ed638f007ed9cceece17e57b,"Engenharia, produção e construção"
75a02694edc32239ce19a618c3cb1ad9b483a065,"Engenharia, produção e construção"
561b582ae53d8f41d5c058bb24c8af4dfec738e8,"Engenharia, produção e construção"
d88af554bde82273727164ec8218149a7bc456c6,"Engenharia, produção e construção"
4c289bfe593e2fef976e1d973b63a63ba9080640,"Engenharia, produção e construção"
50e9d20a11e05cb669c52fe990d36df4d9d82be9,"Engenharia, produção e construção"
36ba6bd7694717ae92a79e494979b2a4416b3533,"Engenharia, produção e construção"
a1a7e09b1979d0749a852170385a36321b4084ba,"Engenharia, produção e construção"
d850ef37ebe82f72eec896d4741b953371f90c06,"Engenharia, produção e construção"
b1fa2a0ef403f26b9794406deff56e12f989df67,"Engenharia, produção e construção"
c0da425685b52c275e0e1cf7dcd9e36a03d018b9,"Engenharia, produção e construção"
88a311de6a405d8360dfdc850152e98ac75f0e24,"Engenharia, produção e construção"
f7c413fa45876fc7f7062cf3b2854cddd730d7bb,"Engenharia, produção e construção"
1becde34786b61507ee45dc3101b857e2f5e8689,"Engenharia, produção e construção"
a57d15f9c367b5ee848bb7d177a2e0d1c0826e7d,"Engenharia, produção e construção"
d6294719f9ea46ba5046277941510f2e26b64fe1,"Engenharia, produção e construção"
95732662b76e1ff37e54d58519665a1579d7b3bd,"Engenharia, produção e construção"
146c898f5b5e4ecd90816282f7fb9b7c19ff7004,"Engenharia, produção e construção"
8e01de695ad681c00a82d1b3d691d0c6df01cecf,"Engenharia, produção e construção"
a54a4f654670c495ec61cf27f34515bed7804023,"Engenharia, produção e construção"
698997724ebd0caeded15b9a66545a8df1b79e40,Agricultura e veterinária
3bd7449507e2255f060fdfa8acda162de35ca31c,"Engenharia, produção e construção"
38e18af6ea31522dcb45875ffbcac32001f98275,"Engenharia, produção e construção"
d5039466326e11ee0f6c8f7aedf696070ff66559,"Engenharia, produção e construção"
99c9ba341b8714517b4a4e2d6abc7e355dfa53b7,"Engenharia, produção e construção"
740a834a490fb1ad0551f728a8c89c381e403c54,"Engenharia, produção e construção"
488700625c3904c44115528eab8b299878a5e9fe,"Engenharia, produção e construção"
c61f168607eea8da8cb7ea70348a388c982479be,"Engenharia, produção e construção"
ce6450161fef170cad132f00a7c1f64bafe49a43,"Engenharia, produção e construção"
3d7e949ffbc981dd3d7eddc7bd4de3c41bdd5588,"Engenharia, produção e construção"
322c51ba6760b9070695cea2d6f9f6dc66559758,"Engenharia, produção e construção"
6a94e14cccf1a6d880efd25e4755089739800663,"Engenharia, produção e construção"
eabf9e5d398a95d6e34203f342f0d54dec97da9f,"Engenharia, produção e construção"
8558fb1e909e18d17f5d3ec388e82faa296ab266,"Engenharia, produção e construção"
abe559794d852fe7f0851714762fe87b24e0435a,"Engenharia, produção e construção"
818ebb8f013e7d3b91cfeb54a39d9b2a86b1d925,"Engenharia, produção e construção"
7e4923455c5d26b00299bec77a7ebeca8af468d8,"Engenharia, produção e construção"
17733f12c89399142bb01f03b8d0b516c5162b88,"Engenharia, produção e construção"
1c6a64ecb0244ca5a3e403e1de54c4dd9738b43b,"Engenharia, produção e construção"
77d5dd115fd32cd4c2ae7684a6f6704c2e16c060,"Engenharia, produção e construção"
9256ea035fef1702d2ef2ce28a988941a9b91168,"Engenharia, produção e construção"
e1ef1db22ff02495ec468cb70a79301159fa8045,"Engenharia, produção e construção"
4a8811a319df7e79bc3119c5141fd748db9e58f3,"Engenharia, produção e construção"
0e8c42fd9f151db81072f6755d0b5cd253f889ff,"Engenharia, produção e construção"
2509c4d4c14e5b655701b356f3a431f55d8642d0,"Engenharia, produção e construção"
573c4e0bbd915868caafc135c2f770b9f2dc61dc,"Engenharia, produção e construção"
ae87a54bca8a2d84858ea5856561b05415689e61,"Engenharia, produção e construção"
e2d991a5c4fb0c0c48b4cbacd1876ca17a1f2dd7,"Engenharia, produção e construção"
5d8e710cd32afbb22d70457557130234fa969d3e,"Engenharia, produção e construção"
fe377b726a379793d0324fd9776113b56dcbc296,"Engenharia, produção e construção"
51771d799b247b08b7e8660b7c277793b522df0e,"Engenharia, produção e construção"
f611fb06047b6c48163da531baed347a3698b779,"Engenharia, produção e construção"
b75307a9ca1094e33b8b7b16a84f70d6ffaa2ec6,"Engenharia, produção e construção"
b751f601795e4408843884176b84ac35fdc1e010,"Engenharia, produção e construção"
74f8cf1c2862799f1ab15ebdb4aa0973ea312e20,"Engenharia, produção e construção"
939afc7389df6f928bfdf4d128b93d79d6680e15,"Engenharia, produção e construção"
5d920bd3caac1508b0e82002fe53c1b04facef39,"Engenharia, produção e construção"
91646a155e3eeac56c24d8dd49d7eb811adccfce,"Engenharia, produção e construção"
3623a1d1147dbba5737b3a91c8fce23eb969c856,"Engenharia, produção e construção"
5abe10fc7ea9b7ff35e71e4a9a716029e47c6d78,"Engenharia, produção e construção"
d9433815525db80fde4d5ef38c10866e4162cea1,"Engenharia, produção e construção"
5be330242bce3a306c4190815d496b369ffba22a,"Engenharia, produção e construção"
e80555e521269e79308d820e34be314c7a3f8287,"Engenharia, produção e construção"
79e95d6b827c1b470b7c452f600ad3c12163b25f,"Engenharia, produção e construção"
f050e590931f603ba603b8ac311f51474a07b313,"Engenharia, produção e construção"
55cdfeada8964af2676c8fef8184838e27d36573,"Engenharia, produção e construção"
040ed739918067986b005123eb182506478256f0,"Engenharia, produção e construção"
310ce63549062e0fb8f44730f06f699ce1110baa,"Engenharia, produção e construção"
012bad3ed504bada21835907c694b454faccf01a,"Engenharia, produção e construção"
0b0d1c5b3f1afdb0ba31474468c3d3f8f9ea1768,Agricultura e veterinária
6f003b5787ea53072c2ddababede05dcdc50ccdc,"Engenharia, produção e construção"
083a27291dbc243b3c4809da0d888f718a315806,"Engenharia, produção e construção"
d1fea0014df036499af5ec59b0e29676fe286f69,"Engenharia, produção e construção"
5550911f62bb391351119f51b61c72926801c28e,Agricultura e veterinária
4673132a19811bd9986b5966fa3d8d33912677c5,"Engenharia, produção e construção"
701dc0ed4615a4dec50edbd5b01916423f6f8416,"Engenharia, produção e construção"
e4bbbdd469a34ec268827270bb9d31c1bbdb5c81,"Engenharia, produção e construção"
695729b3a052601d17be722fce241d47dcfc2fe1,"Engenharia, produção e construção"
ce9146495a9126d60a1192f8c9388fc6681858ea,"Engenharia, produção e construção"
0dd029e804ccb67fb57a47a39c1542d4c9db9f4d,"Engenharia, produção e construção"
749db807ff1f93765f97f676d4130eef4325f2b1,"Engenharia, produção e construção"
19080e147b1934d699d127464ac4f3de719ae28a,"Engenharia, produção e construção"
5bb5fcc45cfe36246c5e467d668dececc93c058a,"Engenharia, produção e construção"
8ac8c53f3b66da463cb58e4de6eec1eef0dfd6cc,"Engenharia, produção e construção"
89a5daf8c13db02bc56922a02780b69ca61bacaa,"Engenharia, produção e construção"
121e8aa4e0ebd18e77d27088d0b42dcd0d0bceeb,"Engenharia, produção e construção"
11e12ba8b159b3401b9270d38f709e396f7d981a,"Engenharia, produção e construção"
26ce124d335b37b443128b3f97be9ad0819c1f06,"Engenharia, produção e construção"
78b8291d7839d811ffcc3164c21caa7c385456fa,"Engenharia, produção e construção"
a491e2ccfb9ca13b45a230e2f1826906ccf5ccc3,"Engenharia, produção e construção"
7d7d71b759578c07be3c897d77451d155966db3d,"Engenharia, produção e construção"
a6f07876ef35fba9446319ab65093ce777b48433,"Engenharia, produção e construção"
6bb56c251b491d51a2ec4610febee19868e33c8f,Agricultura e veterinária
a1fb54ba80b4858a26345b45aedf42cc6c4aca72,"Engenharia, produção e construção"
fd618967452cbe896d7b2fa1f6eb30dc72df9532,"Engenharia, produção e construção"
5a6c8d3cecd98fd90ca8922ae52870d65a6514b4,"Engenharia, produção e construção"
f53313998d83e66c660c747d0f3a2d2a1a61d325,"Engenharia, produção e construção"
acd4986b080f449cde643307a1e4182965c2c5b6,"Engenharia, produção e construção"
a925bdaca06b3fd594d565598cec258eb38d92e7,"Engenharia, produção e construção"
29d47d9d3baf3b80d3f72ed9bdb931cbc6e667fa,"Engenharia, produção e construção"
d47c65f6d64f3ea7f1f5535ca9d4148a06427f85,Agricultura e veterinária
82300a18ee5a3e5e21216d348cb5f2e8712c00e3,"Engenharia, produção e construção"
b07a9ab0d3e4e59a15b017651e74ef1c6a84e0cb,"Engenharia, produção e construção"
cf4dbe581f268d7dccda1d4d8ee2eed470b2e4a6,"Engenharia, produção e construção"
2ad9f71cab9a9b66fedadc7dabc96d0abf09b63b,"Engenharia, produção e construção"
b17ae374b67efb64a7e66354d1692ea4cff07138,"Engenharia, produção e construção"
6e07e56af08f9361685135bf930884611b78fed9,"Engenharia, produção e construção"
1622387d8dd048d30194a073aa2c5b2a10cd6d4d,"Engenharia, produção e construção"
cde0394494c7b0b0ecb2cbedb59595680671cc7e,"Engenharia, produção e construção"
a0c8dce3ba1e516dc7fa99e11235a39a82526eca,"Engenharia, produção e construção"
792fc2af747315d78391f22de6c03fcd921eea7c,"Engenharia, produção e construção"
f2397a5ea61a54a6d5d3d1058fd78f987bd854fb,"Engenharia, produção e construção"
b5b8a6ce5257470313ef50f1c6f3d171366ddbb6,"Engenharia, produção e construção"
a52c4767a5825e7305c3e4e35df6062d4f688d1e,"Engenharia, produção e construção"
433e284ae00ed571cbb155876b2afd7386d52182,"Engenharia, produção e construção"
f56e5031dd7897a3f4cc9e2ec60d01d75c2d813d,"Engenharia, produção e construção"
01d4a720017b6ceb108847260c9b0b74ec98c5b4,"Engenharia, produção e construção"
37b15914155c3da2b786d4ff921821e3e22b2099,"Engenharia, produção e construção"
1affd623250b2e8e04c34d57c7bf9b97ce2629a8,"Engenharia, produção e construção"
1a1691c034fe9e274f1a35304c75b5ace9985013,"Engenharia, produção e construção"
8ef52c436613adf60511607f65cb766d6935ae1c,"Engenharia, produção e construção"
c48fc9e3b896b601918002aa371006da534cd7ad,"Engenharia, produção e construção"
4ec7a0a97bd308074c9b86825aa8603ed9705c5a,"Engenharia, produção e construção"
2089adb02172967599034a5b6d16da6330729c23,"Engenharia, produção e construção"
3d23618a67d03b85310c18e616204fed2175ee37,"Engenharia, produção e construção"
f0040bdf246ad98e2ead071fa961eff493d7a3ea,"Engenharia, produção e construção"
fede5f04d236d3b28ab9481880279963909abefc,"Engenharia, produção e construção"
93262081d6f9008fbe902de5758409b226109d5f,Agricultura e veterinária
040713919d85daa8187ab2a28d826146bd0ae2b2,"Engenharia, produção e construção"
1d9a8d6d1caf20d033d62cf591cb6ebd03df3a31,"Engenharia, produção e construção"
f850622827aad5fc4978ee5090754eb9cf47b060,"Engenharia, produção e construção"
7915ae3ea3b9be8cc1e71e7d67e4c430d059ab94,"Engenharia, produção e construção"
e340d5f2832bbfe710c3027f3cfb550160a1413f,"Engenharia, produção e construção"
59ff921628593d3fd9e7ee682831b633009e36d1,"Engenharia, produção e construção"
f059da8e5bf9d68c0c0686a3b24c45a08f87e467,"Engenharia, produção e construção"
b5ff00d830183605817b5391c7d902a2f72cfb28,"Engenharia, produção e construção"
21672e4f6d53e9c436659d479e730d6f1182d501,"Engenharia, produção e construção"
9a470f1340ace6bd539748d56f6b5351c0ccfc10,"Engenharia, produção e construção"
b8e9822caa424d8a58402b88adfa374c58abfedb,"Engenharia, produção e construção"
7609d2b34ca589c0974ad124d0152f739f62e41b,"Engenharia, produção e construção"
50c16210b4c8afcefccf31dd24591a9290e58a3f,"Engenharia, produção e construção"
4fb7d9c9fab8f0d68d37289b454620ee124acdfb,"Engenharia, produção e construção"
e976d3aa75cd5249029062cfff3e9efdc960b221,"Engenharia, produção e construção"
199202d12f075d3ce61aef4d22a011bf22cf432a,"Engenharia, produção e construção"
0beb7662a31d291d81c04fe5f5277605b8cdbd35,"Engenharia, produção e construção"
592458b7b7a908baab8bb6a13f37d61940a67122,"Engenharia, produção e construção"
9e62e69f99ad4d7f510c38f4dc6002d90fdf643e,"Engenharia, produção e construção"
b1c4e5a835370b6207a16098b9c60321a9b120ab,"Engenharia, produção e construção"
a5f7073794a3103f7f2c5c7f71cd4489d37de414,"Engenharia, produção e construção"
9bb5aa57fb48bc063f2226d2d034b12e0864cce1,"Engenharia, produção e construção"
7361a398fcb9d8269003d66d3bc94a110e44a4c8,"Engenharia, produção e construção"
c00e01c9c7752e5cd3a2229bb8376af6174475fe,"Engenharia, produção e construção"
a0c15f6909f7ab6f29f029a715c8f3e8017aedc3,Agricultura e veterinária
4a725277d69b98358bc14bdcf361daa2a238123b,"Engenharia, produção e construção"
4f10a73a0bdd66c6ab23d18464b2eea0288cbb50,"Engenharia, produção e construção"
8a492e55558cf83a0f7dce43a903295866d2f302,"Engenharia, produção e construção"
5545fef98359132ec37e2d7a3e7eaa25fb43531c,"Engenharia, produção e construção"
582b6004d95db864f84551e36bf7a7dbedefcb0c,"Engenharia, produção e construção"
0fda26e3c021a6245b4201ff71da9d9fe90c9e7a,"Engenharia, produção e construção"
8119f6d0e4108517cf27d5e2691989b27d86afe6,"Engenharia, produção e construção"
8bec8c06eb33fa0f1be3bc45d321641a042028c2,"Engenharia, produção e construção"
db8dd51ab45bb7b5478bb9aad3bb0d4c1363d5de,"Engenharia, produção e construção"
50d50daf1f5c343b8bf938e3483a8e5061776b8a,"Engenharia, produção e construção"
673c0d01ee9097778ed5afbdde60744fd3f2c45e,"Engenharia, produção e construção"
2288d78a737b35c2432882fdeabb5811b8567fd5,"Engenharia, produção e construção"
1348c73f7649abbbf66c1340b584daa7d10bfd01,"Engenharia, produção e construção"
c7d7a31ea78ec86f9395b60e300d0b4bbfe9dd29,"Engenharia, produção e construção"
5026b42f1c2003a46bcdf82348536b2563679d33,"Engenharia, produção e construção"
2eb5376d46c9232ed84e1a51f88c6add71a0f12b,"Engenharia, produção e construção"
7c694ebbd32d4505dbff1fc55546a1d5e358c2c1,"Engenharia, produção e construção"
85f6ed0a40f85d87484137c461a21c9d4e1942e9,"Engenharia, produção e construção"
bfb4d1dcf4126c7733c3567bd4347809de303e77,"Engenharia, produção e construção"
6f6cf3d21949e10c03eb6a75138ae3ada16132be,"Engenharia, produção e construção"
d36e003dfaa7d4b845d4477c03809190c3631bc1,"Engenharia, produção e construção"
da0529f613f5fb761de38a5360b86c1180d19c11,"Engenharia, produção e construção"
a759034791dca9446f25e4cda984f9b476ec2699,"Engenharia, produção e construção"
75109e008f9d21fb7469783a666202b97d93e17b,"Engenharia, produção e construção"
d02e97c1b693935f512f8498fce45c010c0156cd,"Engenharia, produção e construção"
71eabac28b345d38acfb03bf84092670833b8a03,"Engenharia, produção e construção"
81d65622236a03da615c8a0fabe10ee4abdbbf1d,"Engenharia, produção e construção"
7935694b1494342dd3fb0c49c4672a43dda9eb64,"Engenharia, produção e construção"
